reading_id,sensor_id,site_id,sensor_type,timestamp,value,unit,ec_limit,is_exceedance,exceedance_pct_above_limit,weather_conditions,nearest_blast_time,dust_suppression_active
ENV00000194,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T01:00:00,79.6,ug/m3,150,False,0,Hazy,13:00,True
ENV00000195,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T02:00:00,54.9,ug/m3,150,False,0,Hazy,13:00,False
ENV00000196,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T03:00:00,53.6,ug/m3,150,False,0,Clear,13:00,False
ENV00000197,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T04:00:00,74.3,ug/m3,150,False,0,Clear,13:00,True
ENV00000198,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T05:00:00,70.0,ug/m3,150,False,0,Hazy,13:00,False
ENV00000199,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T06:00:00,44.1,ug/m3,150,False,0,Hazy,13:00,False
ENV00000200,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T07:00:00,60.2,ug/m3,150,False,0,Clear,13:00,False
ENV00000201,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T08:00:00,52.8,ug/m3,150,False,0,Clear,13:00,False
ENV00000202,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T09:00:00,55.6,ug/m3,150,False,0,Clear,13:00,True
ENV00000203,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T10:00:00,76.2,ug/m3,150,False,0,Windy,13:00,True
ENV00000204,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T11:00:00,52.8,ug/m3,150,False,0,Clear,13:00,False
ENV00000205,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T12:00:00,78.0,ug/m3,150,False,0,Clear,13:00,True
ENV00000206,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T13:00:00,65.3,ug/m3,150,False,0,Windy,13:00,True
ENV00000207,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T14:00:00,51.7,ug/m3,150,False,0,Hazy,13:00,True
ENV00000208,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T15:00:00,66.9,ug/m3,150,False,0,Clear,13:00,False
ENV00000209,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T16:00:00,71.7,ug/m3,150,False,0,Windy,13:00,False
ENV00000210,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T17:00:00,43.6,ug/m3,150,False,0,Clear,13:00,True
ENV00000211,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T18:00:00,42.3,ug/m3,150,False,0,Clear,13:00,True
ENV00000212,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T19:00:00,57.7,ug/m3,150,False,0,Windy,13:00,False
ENV00000213,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T20:00:00,54.0,ug/m3,150,False,0,Hazy,13:00,True
ENV00000214,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T21:00:00,45.7,ug/m3,150,False,0,Windy,13:00,False
ENV00000215,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T22:00:00,64.7,ug/m3,150,False,0,Clear,13:00,True
ENV00000216,SEN_SITE_C_PM2.5,SITE_C,PM2.5,2026-06-01T23:00:00,43.4,ug/m3,150,False,0,Hazy,13:00,False
ENV00000217,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T00:00:00,42.9,ug/m3,100,False,0,Windy,13:00,False
ENV00000218,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T01:00:00,68.2,ug/m3,100,False,0,Windy,13:00,True
ENV00000219,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T02:00:00,43.4,ug/m3,100,False,0,Hazy,13:00,False
ENV00000220,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T03:00:00,55.0,ug/m3,100,False,0,Clear,13:00,True
ENV00000221,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T04:00:00,72.5,ug/m3,100,False,0,Windy,13:00,False
ENV00000222,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T05:00:00,79.4,ug/m3,100,False,0,Windy,13:00,False
ENV00000223,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T06:00:00,55.1,ug/m3,100,False,0,Windy,13:00,True
ENV00000224,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T07:00:00,71.1,ug/m3,100,False,0,Clear,13:00,True
ENV00000225,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T08:00:00,57.0,ug/m3,100,False,0,Windy,13:00,False
ENV00000226,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T09:00:00,44.4,ug/m3,100,False,0,Hazy,13:00,True
ENV00000227,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T10:00:00,40.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00000228,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T11:00:00,42.3,ug/m3,100,False,0,Windy,13:00,True
ENV00000229,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T12:00:00,44.7,ug/m3,100,False,0,Windy,13:00,False
ENV00000230,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T13:00:00,69.8,ug/m3,100,False,0,Hazy,13:00,True
ENV00000231,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T14:00:00,78.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00000232,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T15:00:00,51.4,ug/m3,100,False,0,Windy,13:00,False
ENV00000233,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T16:00:00,48.9,ug/m3,100,False,0,Hazy,13:00,False
ENV00000234,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T17:00:00,40.5,ug/m3,100,False,0,Clear,13:00,False
ENV00000235,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T18:00:00,41.7,ug/m3,100,False,0,Clear,13:00,False
ENV00000236,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T19:00:00,61.1,ug/m3,100,False,0,Clear,13:00,False
ENV00000237,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T20:00:00,43.0,ug/m3,100,False,0,Clear,13:00,True
ENV00000238,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T21:00:00,78.8,ug/m3,100,False,0,Hazy,13:00,True
ENV00000239,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T22:00:00,65.2,ug/m3,100,False,0,Clear,13:00,False
ENV00000240,SEN_SITE_C_PM10,SITE_C,PM10,2026-06-01T23:00:00,58.2,ug/m3,100,False,0,Windy,13:00,False
ENV00000241,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T00:00:00,73.7,dB,85,False,0,Windy,13:00,False
ENV00000242,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T01:00:00,62.9,dB,85,False,0,Clear,13:00,True
ENV00000243,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T02:00:00,81.0,dB,85,False,0,Windy,13:00,False
ENV00000244,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T03:00:00,71.1,dB,85,False,0,Clear,13:00,False
ENV00000245,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T04:00:00,67.5,dB,85,False,0,Clear,13:00,True
ENV00000246,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T05:00:00,71.3,dB,85,False,0,Clear,13:00,True
ENV00000247,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T06:00:00,73.7,dB,85,False,0,Windy,13:00,True
ENV00000248,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T07:00:00,81.5,dB,85,False,0,Windy,13:00,False
ENV00000249,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T08:00:00,76.0,dB,85,False,0,Clear,13:00,True
ENV00000250,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T09:00:00,68.2,dB,85,False,0,Clear,13:00,False
ENV00000251,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T10:00:00,75.7,dB,85,False,0,Clear,13:00,True
ENV00000252,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T11:00:00,80.2,dB,85,False,0,Clear,13:00,False
ENV00000253,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T12:00:00,81.0,dB,85,False,0,Hazy,13:00,False
ENV00000254,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T13:00:00,74.3,dB,85,False,0,Clear,13:00,True
ENV00000255,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T14:00:00,80.7,dB,85,False,0,Windy,13:00,False
ENV00000256,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T15:00:00,62.9,dB,85,False,0,Clear,13:00,True
ENV00000257,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T16:00:00,69.5,dB,85,False,0,Hazy,13:00,False
ENV00000258,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T17:00:00,81.7,dB,85,False,0,Windy,13:00,True
ENV00000259,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T18:00:00,73.9,dB,85,False,0,Hazy,13:00,True
ENV00000260,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T19:00:00,81.4,dB,85,False,0,Clear,13:00,False
ENV00000261,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T20:00:00,78.8,dB,85,False,0,Windy,13:00,True
ENV00000262,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T21:00:00,70.3,dB,85,False,0,Clear,13:00,True
ENV00000263,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T22:00:00,63.1,dB,85,False,0,Windy,13:00,False
ENV00000264,SEN_SITE_C_Noise,SITE_C,Noise,2026-06-01T23:00:00,78.3,dB,85,False,0,Windy,13:00,False
ENV00000265,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T00:00:00,8.2,pH,8.5,False,0,Windy,13:00,True
ENV00000266,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T01:00:00,7.9,pH,8.5,False,0,Hazy,13:00,False
ENV00000267,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T02:00:00,8.0,pH,8.5,False,0,Clear,13:00,True
ENV00000268,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T03:00:00,7.4,pH,8.5,False,0,Hazy,13:00,True
ENV00000269,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T04:00:00,8.1,pH,8.5,False,0,Hazy,13:00,False
ENV00000270,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T05:00:00,7.1,pH,8.5,False,0,Clear,13:00,False
ENV00000271,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T06:00:00,7.7,pH,8.5,False,0,Clear,13:00,True
ENV00000272,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T07:00:00,7.0,pH,8.5,False,0,Clear,13:00,False
ENV00000273,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T08:00:00,7.5,pH,8.5,False,0,Windy,13:00,False
ENV00000274,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T09:00:00,7.5,pH,8.5,False,0,Hazy,13:00,False
ENV00000275,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T10:00:00,7.6,pH,8.5,False,0,Hazy,13:00,True
ENV00000276,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T11:00:00,8.0,pH,8.5,False,0,Hazy,13:00,True
ENV00000277,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T12:00:00,7.0,pH,8.5,False,0,Hazy,13:00,True
ENV00000278,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T13:00:00,7.9,pH,8.5,False,0,Hazy,13:00,False
ENV00000279,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T14:00:00,7.8,pH,8.5,False,0,Windy,13:00,True
ENV00000280,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T15:00:00,7.0,pH,8.5,False,0,Clear,13:00,True
ENV00000281,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T16:00:00,7.3,pH,8.5,False,0,Windy,13:00,True
ENV00000282,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T17:00:00,7.3,pH,8.5,False,0,Windy,13:00,True
ENV00000283,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T18:00:00,8.1,pH,8.5,False,0,Windy,13:00,True
ENV00000284,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T19:00:00,7.5,pH,8.5,False,0,Clear,13:00,False
ENV00000285,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T20:00:00,7.4,pH,8.5,False,0,Clear,13:00,False
ENV00000286,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T21:00:00,8.0,pH,8.5,False,0,Hazy,13:00,False
ENV00000287,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T22:00:00,7.0,pH,8.5,False,0,Windy,13:00,False
ENV00000288,SEN_SITE_C_Water_pH,SITE_C,Water_pH,2026-06-01T23:00:00,7.5,pH,8.5,False,0,Hazy,13:00,True
ENV00000289,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T00:00:00,73.8,ug/m3,150,False,0,Clear,13:00,False
ENV00000290,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T01:00:00,74.8,ug/m3,150,False,0,Clear,13:00,True
ENV00000291,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T02:00:00,79.0,ug/m3,150,False,0,Clear,13:00,True
ENV00000292,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T03:00:00,62.3,ug/m3,150,False,0,Clear,13:00,True
ENV00000293,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T04:00:00,63.8,ug/m3,150,False,0,Windy,13:00,True
ENV00000294,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T05:00:00,64.2,ug/m3,150,False,0,Hazy,13:00,False
ENV00000295,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T06:00:00,65.5,ug/m3,150,False,0,Clear,13:00,True
ENV00000296,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T07:00:00,86.9,ug/m3,150,False,0,Hazy,13:00,True
ENV00000297,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T08:00:00,80.0,ug/m3,150,False,0,Clear,13:00,True
ENV00000298,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T09:00:00,65.8,ug/m3,150,False,0,Hazy,13:00,True
ENV00000299,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T10:00:00,65.1,ug/m3,150,False,0,Hazy,13:00,True
ENV00000300,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T11:00:00,65.3,ug/m3,150,False,0,Clear,13:00,True
ENV00000301,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T12:00:00,63.6,ug/m3,150,False,0,Clear,13:00,True
ENV00000302,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T13:00:00,194.6,ug/m3,150,True,29.7,Hazy,13:00,True
ENV00000303,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T14:00:00,181.6,ug/m3,150,True,21.0,Windy,13:00,False
ENV00000304,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T15:00:00,111.6,ug/m3,150,False,0,Clear,13:00,False
ENV00000305,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T16:00:00,111.2,ug/m3,150,False,0,Clear,13:00,True
ENV00000306,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T17:00:00,84.2,ug/m3,150,False,0,Windy,13:00,False
ENV00000307,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T18:00:00,65.5,ug/m3,150,False,0,Windy,13:00,True
ENV00000308,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T19:00:00,71.1,ug/m3,150,False,0,Clear,13:00,True
ENV00000309,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T20:00:00,78.5,ug/m3,150,False,0,Clear,13:00,True
ENV00000310,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T21:00:00,73.9,ug/m3,150,False,0,Clear,13:00,False
ENV00000311,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T22:00:00,61.1,ug/m3,150,False,0,Clear,13:00,True
ENV00000312,SEN_SITE_A_PM2.5,SITE_A,PM2.5,2026-06-02T23:00:00,81.4,ug/m3,150,False,0,Hazy,13:00,False
ENV00000313,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T00:00:00,60.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00000314,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T01:00:00,44.3,ug/m3,100,False,0,Hazy,13:00,True
ENV00000315,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T02:00:00,61.3,ug/m3,100,False,0,Clear,13:00,True
ENV00000316,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T03:00:00,50.8,ug/m3,100,False,0,Hazy,13:00,True
ENV00000317,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T04:00:00,40.8,ug/m3,100,False,0,Clear,13:00,True
ENV00000318,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T05:00:00,48.5,ug/m3,100,False,0,Clear,13:00,True
ENV00000319,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T06:00:00,44.8,ug/m3,100,False,0,Hazy,13:00,False
ENV00000320,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T07:00:00,63.7,ug/m3,100,False,0,Clear,13:00,False
ENV00000321,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T08:00:00,71.6,ug/m3,100,False,0,Hazy,13:00,True
ENV00000322,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T09:00:00,43.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00000323,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T10:00:00,63.5,ug/m3,100,False,0,Hazy,13:00,False
ENV00000324,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T11:00:00,57.3,ug/m3,100,False,0,Hazy,13:00,True
ENV00000325,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T12:00:00,51.4,ug/m3,100,False,0,Hazy,13:00,True
ENV00000326,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T13:00:00,65.8,ug/m3,100,False,0,Windy,13:00,True
ENV00000327,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T14:00:00,54.2,ug/m3,100,False,0,Windy,13:00,False
ENV00000328,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T15:00:00,64.2,ug/m3,100,False,0,Windy,13:00,True
ENV00000329,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T16:00:00,44.1,ug/m3,100,False,0,Windy,13:00,True
ENV00000330,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T17:00:00,49.8,ug/m3,100,False,0,Windy,13:00,True
ENV00000331,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T18:00:00,47.5,ug/m3,100,False,0,Hazy,13:00,True
ENV00000332,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T19:00:00,46.9,ug/m3,100,False,0,Clear,13:00,False
ENV00000333,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T20:00:00,43.2,ug/m3,100,False,0,Clear,13:00,True
ENV00000334,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T21:00:00,56.4,ug/m3,100,False,0,Hazy,13:00,False
ENV00000335,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T22:00:00,44.5,ug/m3,100,False,0,Clear,13:00,True
ENV00000336,SEN_SITE_A_PM10,SITE_A,PM10,2026-06-02T23:00:00,78.8,ug/m3,100,False,0,Clear,13:00,False
ENV00000337,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T00:00:00,78.3,dB,85,False,0,Windy,13:00,True
ENV00000338,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T01:00:00,65.4,dB,85,False,0,Windy,13:00,False
ENV00000339,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T02:00:00,80.6,dB,85,False,0,Windy,13:00,True
ENV00000340,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T03:00:00,73.4,dB,85,False,0,Clear,13:00,True
ENV00000341,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T04:00:00,77.4,dB,85,False,0,Windy,13:00,True
ENV00000342,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T05:00:00,68.5,dB,85,False,0,Hazy,13:00,True
ENV00000343,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T06:00:00,72.2,dB,85,False,0,Clear,13:00,True
ENV00000344,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T07:00:00,64.3,dB,85,False,0,Clear,13:00,False
ENV00000345,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T08:00:00,67.8,dB,85,False,0,Windy,13:00,True
ENV00000346,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T09:00:00,65.1,dB,85,False,0,Hazy,13:00,True
ENV00000347,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T10:00:00,72.7,dB,85,False,0,Windy,13:00,True
ENV00000348,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T11:00:00,68.7,dB,85,False,0,Windy,13:00,True
ENV00000349,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T12:00:00,63.3,dB,85,False,0,Clear,13:00,False
ENV00000350,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T13:00:00,68.4,dB,85,False,0,Clear,13:00,False
ENV00000351,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T14:00:00,67.1,dB,85,False,0,Windy,13:00,False
ENV00000352,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T15:00:00,77.2,dB,85,False,0,Clear,13:00,True
ENV00000353,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T16:00:00,71.4,dB,85,False,0,Clear,13:00,True
ENV00000354,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T17:00:00,69.0,dB,85,False,0,Clear,13:00,False
ENV00000355,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T18:00:00,78.6,dB,85,False,0,Windy,13:00,False
ENV00000356,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T19:00:00,64.5,dB,85,False,0,Clear,13:00,False
ENV00000357,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T20:00:00,80.8,dB,85,False,0,Windy,13:00,True
ENV00000358,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T21:00:00,63.3,dB,85,False,0,Clear,13:00,False
ENV00000359,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T22:00:00,73.5,dB,85,False,0,Hazy,13:00,False
ENV00000360,SEN_SITE_A_Noise,SITE_A,Noise,2026-06-02T23:00:00,64.8,dB,85,False,0,Clear,13:00,False
ENV00000361,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T00:00:00,7.1,pH,8.5,False,0,Windy,13:00,True
ENV00000362,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T01:00:00,7.0,pH,8.5,False,0,Clear,13:00,False
ENV00000363,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T02:00:00,7.7,pH,8.5,False,0,Windy,13:00,True
ENV00000364,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T03:00:00,7.3,pH,8.5,False,0,Windy,13:00,False
ENV00000365,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T04:00:00,7.3,pH,8.5,False,0,Clear,13:00,False
ENV00000366,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T05:00:00,7.4,pH,8.5,False,0,Windy,13:00,True
ENV00000367,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T06:00:00,7.4,pH,8.5,False,0,Clear,13:00,True
ENV00000368,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T07:00:00,7.8,pH,8.5,False,0,Hazy,13:00,True
ENV00000369,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T08:00:00,7.1,pH,8.5,False,0,Windy,13:00,False
ENV00000370,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T09:00:00,7.3,pH,8.5,False,0,Windy,13:00,True
ENV00000371,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T10:00:00,8.1,pH,8.5,False,0,Windy,13:00,False
ENV00000372,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T11:00:00,7.0,pH,8.5,False,0,Windy,13:00,False
ENV00000373,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T12:00:00,7.7,pH,8.5,False,0,Hazy,13:00,True
ENV00000374,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T13:00:00,7.0,pH,8.5,False,0,Hazy,13:00,False
ENV00000375,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T14:00:00,7.7,pH,8.5,False,0,Clear,13:00,True
ENV00000376,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T15:00:00,8.1,pH,8.5,False,0,Windy,13:00,False
ENV00000377,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T16:00:00,7.0,pH,8.5,False,0,Windy,13:00,True
ENV00000378,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T17:00:00,7.1,pH,8.5,False,0,Hazy,13:00,False
ENV00000379,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T18:00:00,6.8,pH,8.5,False,0,Clear,13:00,True
ENV00000380,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T19:00:00,7.9,pH,8.5,False,0,Hazy,13:00,False
ENV00000381,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T20:00:00,7.3,pH,8.5,False,0,Hazy,13:00,False
ENV00000382,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T21:00:00,7.0,pH,8.5,False,0,Clear,13:00,False
ENV00000383,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T22:00:00,7.0,pH,8.5,False,0,Windy,13:00,True
ENV00000384,SEN_SITE_A_Water_pH,SITE_A,Water_pH,2026-06-02T23:00:00,7.9,pH,8.5,False,0,Windy,13:00,True
ENV00000385,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-02T00:00:00,49.2,ug/m3,150,False,0,Hazy,13:00,False
ENV00000386,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-02T01:00:00,68.8,ug/m3,150,False,0,Hazy,13:00,False
ENV00000387,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-02T02:00:00,67.8,ug/m3,150,False,0,Hazy,13:00,True
ENV00000388,SEN_SITE_B_PM2.5,SITE_B,PM2.5,2026-06-02T03:00:00,50.1,ug/m3,150,False,0,Clear,13:00,True
